"alpha","alpha_ci_lower","alpha_ci_upper","omega","omega_ci_lower","omega_ci_upper","true_omega","coverage_alpha","coverage_omega","bias_alpha","bias_omega","loading_type","n","n_items"
0.919151059598182,0.871606709315153,0.947319995532718,0.920001430070146,0.868364972392153,0.95207436950947,0.92018779342723,1,1,0.00103673382904823,0.000186363357083885,"tau_equivalent",50,12
0.909372223434103,0.869328997546851,0.933356221099437,0.911185620798077,0.874946611517533,0.929942686709729,0.92018779342723,1,1,0.0108155699931266,0.00900217262915315,"tau_equivalent",50,12
0.919398397637757,0.871695614378119,0.944336375823359,0.9208103706586,0.875748547199186,0.945411973486056,0.92018779342723,1,1,0.00078939578947268,-0.000622577231369825,"tau_equivalent",50,12
0.929670859040433,0.898270038080601,0.949050316240698,0.93130712222915,0.900381852995384,0.94855592397256,0.92018779342723,1,1,-0.00948306561320278,-0.01111932880192,"tau_equivalent",50,12
0.90161494741015,0.840610138117981,0.936735653679598,0.905638595350261,0.853384196161758,0.939661710056131,0.92018779342723,1,1,0.0185728460170804,0.0145491980769691,"tau_equivalent",50,12
0.905225277343579,0.870446297243439,0.938478072988337,0.907119205581249,0.867046031437912,0.934696051610741,0.92018779342723,1,1,0.0149625160836508,0.0130685878459814,"tau_equivalent",50,12
0.91153463629943,0.857598193141281,0.936364483026974,0.913103354644813,0.862977591994404,0.93918556485573,0.92018779342723,1,1,0.00865315712780002,0.00708443878241727,"tau_equivalent",50,12
0.887429785469426,0.824378173039763,0.913076822925244,0.890561225816643,0.822570855600652,0.925842784615773,0.92018779342723,0,1,0.0327580079578036,0.0296265676105872,"tau_equivalent",50,12
0.907142009938099,0.856355020312364,0.93954640209578,0.908279564244629,0.858752461882847,0.937154906262668,0.92018779342723,1,1,0.0130457834891305,0.0119082291826015,"tau_equivalent",50,12
0.936766234610733,0.861354882392149,0.953677633076358,0.937857771758281,0.896276615805454,0.962366871171148,0.92018779342723,1,1,-0.0165784411835027,-0.0176699783310512,"tau_equivalent",50,12
0.897840883261859,0.831219829519674,0.926715335234218,0.899530920409188,0.85340594974531,0.931901919437171,0.92018779342723,1,1,0.0223469101653707,0.0206568730180419,"tau_equivalent",50,12
0.918797808605787,0.874335656347136,0.944033923296134,0.921007750600911,0.886347888073484,0.950147573506926,0.92018779342723,1,1,0.00138998482144304,-0.000819957173680774,"tau_equivalent",50,12
0.931320857314453,0.909561868306742,0.947679796284302,0.932062349416812,0.907641643674373,0.950257824381188,0.92018779342723,1,1,-0.0111330638872232,-0.0118745559895822,"tau_equivalent",50,12
0.916671828657811,0.860154396868952,0.940082502831741,0.918027720317826,0.888962946166186,0.946241503313139,0.92018779342723,1,1,0.00351596476941918,0.00216007310940414,"tau_equivalent",50,12
0.926852526391151,0.882080132134414,0.954630486166486,0.928127256479707,0.886502155719955,0.955275013475885,0.92018779342723,1,1,-0.00666473296392101,-0.00793946305247661,"tau_equivalent",50,12
0.945079699393839,0.921083840346675,0.963149202592389,0.945829358325278,0.926837343481384,0.961597402575942,0.92018779342723,0,0,-0.0248919059666085,-0.0256415648980485,"tau_equivalent",50,12
0.908954659297359,0.83120169676392,0.941027276669454,0.909701606142244,0.843227441247981,0.943445623692092,0.92018779342723,1,1,0.0112331341298711,0.0104861872849858,"tau_equivalent",50,12
0.893753729268045,0.851998032183374,0.921982305940766,0.896046453796205,0.854098359096891,0.930932622182341,0.92018779342723,1,1,0.0264340641591849,0.0241413396310246,"tau_equivalent",50,12
0.935862477187817,0.907309653550508,0.955680536829973,0.938196791256385,0.911571052201234,0.961678502061802,0.92018779342723,1,1,-0.0156746837605871,-0.0180089978291547,"tau_equivalent",50,12
0.902409550800323,0.833618507582175,0.930943865453305,0.90469012412163,0.838298527800947,0.935185673371608,0.92018779342723,1,1,0.0177782426269074,0.0154976693055998,"tau_equivalent",50,12
0.916158571901584,0.858677062288189,0.942050833026353,0.918666972076135,0.857206730378408,0.945485005477234,0.92018779342723,1,1,0.00402922152564622,0.0015208213510951,"tau_equivalent",50,12
0.909582035214539,0.85253533567564,0.939268182801017,0.910955031278518,0.848540356120857,0.943453928761039,0.92018779342723,1,1,0.0106057582126913,0.00923276214871216,"tau_equivalent",50,12
0.918133807985959,0.873959814896728,0.940809312236372,0.920530835642956,0.880845195054998,0.944642063776816,0.92018779342723,1,1,0.00205398544127133,-0.00034304221572623,"tau_equivalent",50,12
0.923467650339626,0.854940887185454,0.954489402362193,0.924282651307423,0.853539591719503,0.951885254038738,0.92018779342723,1,1,-0.0032798569123963,-0.00409485788019337,"tau_equivalent",50,12
0.933589808114643,0.864356107948552,0.959760987889734,0.934674367487599,0.880633160940224,0.962434522118961,0.92018779342723,1,1,-0.013402014687413,-0.0144865740603689,"tau_equivalent",50,12
0.912396633424196,0.843387059058997,0.935258857528761,0.913409996370248,0.878729884004699,0.936796789904665,0.92018779342723,1,1,0.00779116000303426,0.00677779705698167,"tau_equivalent",50,12
0.894483086280138,0.847845851345045,0.923801505891194,0.897871060846696,0.846027695734454,0.9282886016145,0.92018779342723,1,1,0.0257047071470918,0.0223167325805343,"tau_equivalent",50,12
0.947107781090736,0.916105702690245,0.963667170256711,0.948828820846633,0.91731128145339,0.965550055104708,0.92018779342723,1,1,-0.0269199876635057,-0.028641027419403,"tau_equivalent",50,12
0.934476369240078,0.903407866553053,0.954180735910036,0.936201689345853,0.907837819770182,0.958591938821031,0.92018779342723,1,1,-0.0142885758128478,-0.0160138959186229,"tau_equivalent",50,12
0.90100243840532,0.825798312069102,0.933530601445116,0.901760715782505,0.829622720719724,0.935932303043641,0.92018779342723,1,1,0.0191853550219104,0.0184270776447248,"tau_equivalent",50,12
0.923080424037618,0.885718745618733,0.950487179294761,0.926220690818649,0.892473552689156,0.952576368761414,0.92018779342723,1,1,-0.0028926306103878,-0.00603289739141943,"tau_equivalent",50,12
0.904767674783743,0.836705023254653,0.93110460204033,0.906767679415916,0.857255962054225,0.935047630620743,0.92018779342723,1,1,0.015420118643487,0.0134201140113138,"tau_equivalent",50,12
0.915239182200383,0.890585822455852,0.935019094093427,0.918722947613302,0.88736891580777,0.943307718178395,0.92018779342723,1,1,0.00494861122684698,0.0014648458139277,"tau_equivalent",50,12
0.900218688926044,0.853483326513265,0.927516583622156,0.903116720002654,0.851200215786915,0.935694479520277,0.92018779342723,1,1,0.0199691045011863,0.0170710734245757,"tau_equivalent",50,12
0.892416068685884,0.822319793411618,0.929221612252802,0.894851809574186,0.839030633367693,0.928593489220905,0.92018779342723,1,1,0.0277717247413457,0.0253359838530436,"tau_equivalent",50,12
0.930984446637337,0.896106644516185,0.948302389877502,0.932738214808339,0.901943310497304,0.952945019852094,0.92018779342723,1,1,-0.0107966532101069,-0.0125504213811088,"tau_equivalent",50,12
0.846350568077345,0.776846731156566,0.882523169848358,0.85099353401552,0.786034135435754,0.894205492175523,0.92018779342723,0,0,0.0738372253498853,0.0691942594117098,"tau_equivalent",50,12
0.909341607769229,0.854069293853701,0.937809546314335,0.910605881235314,0.848523798542852,0.946388661656062,0.92018779342723,1,1,0.0108461856580009,0.00958191219191595,"tau_equivalent",50,12
0.938035328850873,0.901004770527578,0.955604449155339,0.9388390380249,0.892666360657877,0.955218109956434,0.92018779342723,1,1,-0.0178475354236426,-0.0186512445976695,"tau_equivalent",50,12
0.927671627373127,0.875117673456199,0.956955914423681,0.928365325707083,0.868305535104943,0.950811007955862,0.92018779342723,1,1,-0.0074838339458968,-0.00817753227985285,"tau_equivalent",50,12
0.937353842182488,0.903464191802298,0.956491082535595,0.938144907379509,0.899009073510889,0.957795271512576,0.92018779342723,1,1,-0.0171660487552577,-0.0179571139522793,"tau_equivalent",50,12
0.917942546162386,0.869819594494757,0.948195875049568,0.920034253998709,0.871287684408338,0.946675094367962,0.92018779342723,1,1,0.00224524726484376,0.000153539428521143,"tau_equivalent",50,12
0.891695275188861,0.834041443126399,0.921774367811961,0.896194694119028,0.840388679708304,0.928784275938223,0.92018779342723,1,1,0.028492518238369,0.023993099308202,"tau_equivalent",50,12
0.920108901290057,0.878301754004699,0.940748878392939,0.921581135013944,0.878287023578014,0.947972850878099,0.92018779342723,1,1,7.88921371731588e-05,-0.00139334158671411,"tau_equivalent",50,12
0.915581736157158,0.836647106619731,0.94124712793222,0.916631416385584,0.864144894251746,0.944247987173252,0.92018779342723,1,1,0.00460605727007168,0.00355637704164635,"tau_equivalent",50,12
0.941638457293105,0.915029211735335,0.958734177233982,0.942696749330838,0.912867017165717,0.960224708572958,0.92018779342723,1,1,-0.0214506638658749,-0.0225089559036076,"tau_equivalent",50,12
