"alpha","alpha_ci_lower","alpha_ci_upper","omega","omega_ci_lower","omega_ci_upper","true_omega","coverage_alpha","coverage_omega","bias_alpha","bias_omega","loading_type","n","n_items"
0.91507750558278,0.866175671192942,0.948470038158139,0.920391910837246,0.887970012742479,0.9487484674365,0.932074882245506,1,1,0.0169973766627263,0.0116829714082599,"medium_var",50,18
0.90227674584232,0.862119458640863,0.932320522853516,0.905551027041889,0.867843255157752,0.937049135809959,0.932074882245506,1,1,0.0297981364031858,0.0265238552036171,"medium_var",50,18
0.931685502808606,0.90536210400022,0.9490002988584,0.93551726984721,0.903494644923845,0.957015260603303,0.932074882245506,1,1,0.000389379436900317,-0.00344238760170434,"medium_var",50,18
0.959988395975566,0.942605622118815,0.97155364704598,0.964606879344903,0.949714129555561,0.975168979575372,0.932074882245506,0,0,-0.0279135137300601,-0.0325319970993968,"medium_var",50,18
0.921206207476869,0.863429527777951,0.943534715863788,0.926674856536623,0.882882107738783,0.953195409521168,0.932074882245506,1,1,0.0108686747686373,0.00540002570888332,"medium_var",50,18
0.923499663933627,0.87493973836586,0.94421890792746,0.928597577263877,0.895878241164865,0.951463475840619,0.932074882245506,1,1,0.00857521831187869,0.0034773049816289,"medium_var",50,18
0.898500120397875,0.815189429983083,0.930071374721081,0.900930325728334,0.828614611100042,0.937907441089854,0.932074882245506,0,1,0.0335747618476309,0.0311445565171717,"medium_var",50,18
0.927688894284175,0.876586307857829,0.949008892953207,0.932816587874663,0.89508403227383,0.955479713562709,0.932074882245506,1,1,0.00438598796133138,-0.000741705629156431,"medium_var",50,18
0.93206924284511,0.893239122696798,0.950356692464622,0.935346151829553,0.888282000510282,0.954604888389236,0.932074882245506,1,1,5.63940039588484e-06,-0.00327126958404733,"medium_var",50,18
0.907385658816388,0.851638745541457,0.933467562731244,0.911337094484692,0.869027126373923,0.939120033726075,0.932074882245506,1,1,0.0246892234291184,0.0207377877608144,"medium_var",50,18
0.917281132252411,0.884186145801854,0.94042228664085,0.924948049673075,0.889288805953652,0.949370957786509,0.932074882245506,1,1,0.0147937499930952,0.00712683257243141,"medium_var",50,18
0.928157971812509,0.901384066466524,0.946619062231118,0.932374928299809,0.905265811437166,0.952019468886723,0.932074882245506,1,1,0.00391691043299758,-0.000300046054302783,"medium_var",50,18
0.898750244995242,0.852209524194712,0.927973811468446,0.904290770048936,0.850972058173116,0.938360244048161,0.932074882245506,0,1,0.033324637250264,0.0277841121965701,"medium_var",50,18
0.912670408963426,0.8352892471034,0.942055062522668,0.917549404951887,0.85750419342284,0.947975380688457,0.932074882245506,1,1,0.0194044732820806,0.0145254772936194,"medium_var",50,18
0.917289795708032,0.862231876139846,0.943213027036018,0.921963971352045,0.861557964715219,0.953135273822844,0.932074882245506,1,1,0.0147850865374739,0.0101109108934616,"medium_var",50,18
0.916935171373881,0.854774543175167,0.94528408542321,0.92220721203743,0.875132847684692,0.94945459766144,0.932074882245506,1,1,0.015139710871625,0.00986767020807666,"medium_var",50,18
0.93446009670827,0.869752692151526,0.959666166993154,0.937612819935959,0.875382965262877,0.963930611773379,0.932074882245506,1,1,-0.00238521446276352,-0.00553793769045308,"medium_var",50,18
0.889483076459384,0.771204068638631,0.925973126051758,0.897237419521957,0.830530034733968,0.936434864203462,0.932074882245506,0,1,0.0425918057861221,0.034837462723549,"medium_var",50,18
0.917057045766176,0.877155248067144,0.942257997062992,0.920248770201967,0.876242741490079,0.948085180587427,0.932074882245506,1,1,0.0150178364793299,0.0118261120435393,"medium_var",50,18
0.920344417406793,0.881716813240257,0.941932725339904,0.926573315371794,0.87383795964162,0.945339019406706,0.932074882245506,1,1,0.0117304648387135,0.00550156687371262,"medium_var",50,18
0.930588858320551,0.883553857366978,0.952395702263489,0.933746845069345,0.909312311695105,0.957042353601278,0.932074882245506,1,1,0.00148602392495478,-0.00167196282383897,"medium_var",50,18
0.930329683973916,0.900346603920021,0.952034255139196,0.933150297365282,0.900145448387592,0.9536974469461,0.932074882245506,1,1,0.0017451982715897,-0.00107541511977616,"medium_var",50,18
0.922632639885557,0.88389483328728,0.951859956742611,0.92794635134012,0.886294018534656,0.953281139065559,0.932074882245506,1,1,0.00944224235994962,0.00412853090538579,"medium_var",50,18
0.92807403169386,0.883480031043056,0.948466306195144,0.93132075934763,0.89161969209304,0.953497633443798,0.932074882245506,1,1,0.00400085055164601,0.000754122897875686,"medium_var",50,18
0.905165981949659,0.786072876372609,0.949941983743917,0.912422878123382,0.798431847944614,0.957011609357096,0.932074882245506,1,1,0.026908900295847,0.0196520041221239,"medium_var",50,18
0.934606073307169,0.902919608614898,0.953662467879171,0.937388623410087,0.894717529808832,0.957728203386317,0.932074882245506,1,1,-0.00253119106166244,-0.00531374116458094,"medium_var",50,18
0.90058206272202,0.860671145714967,0.9260038575852,0.905893294896434,0.873994434941736,0.935522552811074,0.932074882245506,0,1,0.0314928195234863,0.0261815873490721,"medium_var",50,18
0.876098869892297,0.77781526186255,0.905872026835872,0.883325310682072,0.809554883054804,0.923204794566534,0.932074882245506,0,0,0.0559760123532096,0.0487495715634346,"medium_var",50,18
0.922088777997493,0.881278971930162,0.943858202649437,0.930093734813466,0.888986296698865,0.952039254077131,0.932074882245506,1,1,0.00998610424801349,0.00198114743204059,"medium_var",50,18
0.941961389063321,0.894838908506345,0.963668738060115,0.94618847974304,0.912917769248861,0.963534669208316,0.932074882245506,1,1,-0.00988650681781467,-0.0141135974975343,"medium_var",50,18
0.937440488025378,0.898961530957484,0.954783764550255,0.941570886431562,0.90646345746538,0.961760783346917,0.932074882245506,1,1,-0.00536560577987233,-0.00949600418605545,"medium_var",50,18
0.938992306658227,0.896667939389344,0.954743108086394,0.94273734641116,0.894697915493642,0.962267890302782,0.932074882245506,1,1,-0.00691742441272059,-0.0106624641656534,"medium_var",50,18
0.937667824299083,0.905007574085987,0.959750204387449,0.94350532038664,0.914585814165965,0.965564977602182,0.932074882245506,1,1,-0.00559294205357641,-0.0114304381411341,"medium_var",50,18
0.911434114896149,0.874721484678107,0.933758045070098,0.919786794675942,0.89035381753955,0.942083850570884,0.932074882245506,1,1,0.020640767349357,0.0122880875695645,"medium_var",50,18
0.935083254088865,0.89737012587769,0.958350913111678,0.938943237586281,0.909496088072764,0.963331156711735,0.932074882245506,1,1,-0.003008371843359,-0.00686835534077479,"medium_var",50,18
0.919543323404952,0.882297635098706,0.942519251886885,0.923781849025989,0.886249196435189,0.945139102163573,0.932074882245506,1,1,0.0125315588405539,0.00829303321951724,"medium_var",50,18
0.94837721621608,0.90927389179897,0.96424579358139,0.951092798804196,0.919978860497644,0.968691423961335,0.932074882245506,1,1,-0.0163023339705741,-0.01901791655869,"medium_var",50,18
0.923174042143116,0.861035372136405,0.953339343747744,0.92755284237707,0.843356733539412,0.960646329967687,0.932074882245506,1,1,0.00890084010238967,0.00452203986843591,"medium_var",50,18
0.891285883443809,0.820505330931178,0.920730390424985,0.897089665746823,0.841149883825652,0.931890375671364,0.932074882245506,0,0,0.0407889988016975,0.0349852164986834,"medium_var",50,18
0.931446325447655,0.896436723302378,0.949868991970786,0.93507518794715,0.900832531453115,0.953866407750211,0.932074882245506,1,1,0.000628556797850899,-0.00300030570164411,"medium_var",50,18
0.945328042830796,0.910473815553726,0.962477427766237,0.949106431327807,0.91661539508026,0.967583644507837,0.932074882245506,1,1,-0.0132531605852896,-0.017031549082301,"medium_var",50,18
0.937841366369537,0.894806372338783,0.960868146440071,0.942615213917536,0.905935341297827,0.96309097109756,0.932074882245506,1,1,-0.0057664841240308,-0.0105403316720294,"medium_var",50,18
0.908272298801424,0.867860778306698,0.933735399006708,0.913123638257472,0.878595616324043,0.93813489395172,0.932074882245506,1,1,0.0238025834440819,0.0189512439880346,"medium_var",50,18
0.93536390947095,0.903268683747803,0.95214480763895,0.941884884574064,0.912571734587423,0.961280484327962,0.932074882245506,1,1,-0.00328902722544411,-0.00981000232855755,"medium_var",50,18
0.932534772722651,0.903037357485521,0.954399216099132,0.936155075981044,0.913765068764806,0.956362226484885,0.932074882245506,1,1,-0.000459890477144453,-0.00408019373553792,"medium_var",50,18
0.916412793034634,0.872744393663508,0.943604557610055,0.919982839109615,0.888848385299537,0.942606335363582,0.932074882245506,1,1,0.0156620892108718,0.0120920431358916,"medium_var",50,18
0.931498963202955,0.895983871851332,0.954648830200101,0.934830536353361,0.89432476858317,0.956161143754534,0.932074882245506,1,1,0.000575919042550832,-0.00275565410785461,"medium_var",50,18
0.932079163162036,0.903108101217525,0.9519897280893,0.934464559018841,0.906979741716037,0.953320672412584,0.932074882245506,1,1,-4.28091652959761e-06,-0.00238967677333501,"medium_var",50,18
0.911884055725452,0.851660951577057,0.934205443855746,0.915476734124555,0.87733574574933,0.943009546048328,0.932074882245506,1,1,0.0201908265200546,0.0165981481209513,"medium_var",50,18
0.917424496696992,0.87570649708282,0.944847970847784,0.920880711432619,0.878075882990383,0.944881640238293,0.932074882245506,1,1,0.0146503855485141,0.0111941708128872,"medium_var",50,18
0.934832726482711,0.885193712914784,0.961970630757057,0.938950283225635,0.895741164327854,0.95876772282684,0.932074882245506,1,1,-0.00275784423720449,-0.00687540098012862,"medium_var",50,18
0.92835659325019,0.868882419538624,0.948155873700726,0.933374121917871,0.888483147799897,0.958125438719974,0.932074882245506,1,1,0.00371828899531601,-0.00129923967236445,"medium_var",50,18
0.919611114560867,0.877042551311174,0.939812576510843,0.922182041915299,0.871169688536301,0.948448396999276,0.932074882245506,1,1,0.0124637676846393,0.00989284033020688,"medium_var",50,18
0.900665429799942,0.831277605230778,0.929946542411314,0.905938520924919,0.830568609112171,0.933065390056158,0.932074882245506,0,1,0.0314094524455641,0.0261363613205876,"medium_var",50,18
0.933083635446485,0.899646581497222,0.954012899339346,0.937731698336204,0.910405983159646,0.955287645923151,0.932074882245506,1,1,-0.00100875320097882,-0.0056568160906979,"medium_var",50,18
0.917156192198301,0.880905579751123,0.94202806079892,0.922158500220287,0.884404840284688,0.949209112327492,0.932074882245506,1,1,0.0149186900472056,0.00991638202521927,"medium_var",50,18
0.926018498796677,0.885064389724643,0.94702990921986,0.930678923729261,0.903404623950653,0.950056496001597,0.932074882245506,1,1,0.00605638344882953,0.0013959585162453,"medium_var",50,18
0.944064856886509,0.917166185697077,0.961348202970752,0.947339727233026,0.923791602149514,0.967564971183181,0.932074882245506,1,1,-0.0119899746410025,-0.0152648449875195,"medium_var",50,18
0.939646251008106,0.897518638153982,0.954845816237838,0.943136687512564,0.922860772979069,0.960396316883214,0.932074882245506,1,1,-0.00757136876259956,-0.0110618052670575,"medium_var",50,18
0.923378448448256,0.851975112903869,0.95023931964459,0.927140449865225,0.882463893675228,0.956451101622495,0.932074882245506,1,1,0.00869643379725016,0.00493443238028113,"medium_var",50,18
0.93589110021099,0.886364348866059,0.957581076518235,0.93902814159473,0.894712612393044,0.956740932350525,0.932074882245506,1,1,-0.00381621796548359,-0.0069532593492242,"medium_var",50,18
0.934039700473453,0.902203799014883,0.953563538495756,0.938380377412598,0.91285791249256,0.957740698118809,0.932074882245506,1,1,-0.00196481822794725,-0.00630549516709233,"medium_var",50,18
0.955742231008455,0.925944690073475,0.970955949214911,0.959326151320905,0.940098147895424,0.971749207533669,0.932074882245506,1,0,-0.023667348762949,-0.027251269075399,"medium_var",50,18
0.910322116025118,0.860501303725307,0.943693461420541,0.916839126950823,0.843789464178558,0.948713446067276,0.932074882245506,1,1,0.0217527662203886,0.0152357552946828,"medium_var",50,18
0.933987440077999,0.884117148033897,0.957039758177721,0.936889364517951,0.885987315586783,0.95837097325382,0.932074882245506,1,1,-0.00191255783249289,-0.00481448227244485,"medium_var",50,18
0.93201555104865,0.846521547559356,0.958172411519156,0.935405424814226,0.878559217267772,0.96217797375334,0.932074882245506,1,1,5.93311968564159e-05,-0.00333054256871945,"medium_var",50,18
0.903876340850446,0.84738651923135,0.932351063987012,0.909307691115928,0.875378493309494,0.93736049282237,0.932074882245506,1,1,0.02819854139506,0.0227671911295778,"medium_var",50,18
0.942823542972415,0.917628543956217,0.958474336893233,0.946859782064635,0.920068663451883,0.961755131805249,0.932074882245506,1,1,-0.0107486607269088,-0.0147848998191283,"medium_var",50,18
0.935262366306028,0.899148408025993,0.951667629224882,0.939679543118191,0.915024515316227,0.96080711366134,0.932074882245506,1,1,-0.00318748406052227,-0.00760466087268508,"medium_var",50,18
0.905856140874476,0.831802634094216,0.932141638568805,0.910773182200973,0.851194731189459,0.945681009674452,0.932074882245506,1,1,0.0262187413710303,0.0213017000445329,"medium_var",50,18
0.927700911024323,0.888177918597947,0.951552200254115,0.93064267732761,0.906193409199463,0.953864030071074,0.932074882245506,1,1,0.00437397122118355,0.00143220491789653,"medium_var",50,18
0.944759392380726,0.901164156901633,0.961100619367969,0.948995516365701,0.899511187958713,0.966850774664183,0.932074882245506,1,1,-0.0126845101352195,-0.0169206341201946,"medium_var",50,18
0.915591470209507,0.855611695509144,0.940483690874327,0.919648083797603,0.880203745000429,0.943769191238486,0.932074882245506,1,1,0.016483412035999,0.0124267984479033,"medium_var",50,18
0.898459846533487,0.850476399417344,0.939050782204146,0.906026545932264,0.836892822724715,0.936367050771135,0.932074882245506,1,1,0.0336150357120195,0.0260483363132425,"medium_var",50,18
0.918153226830245,0.876331228605702,0.944805480375261,0.924225797696811,0.879478187824053,0.948868671596413,0.932074882245506,1,1,0.0139216554152615,0.00784908454869548,"medium_var",50,18
0.920350909232073,0.874334966453289,0.942039137880703,0.924674724567169,0.864954504958808,0.945629351470674,0.932074882245506,1,1,0.0117239730134328,0.00740015767833702,"medium_var",50,18
0.937725100109103,0.895958682540579,0.962883069928365,0.941057735770065,0.902545100316211,0.963063016660005,0.932074882245506,1,1,-0.00565021786359721,-0.00898285352455874,"medium_var",50,18
0.931840707052192,0.900662394057327,0.95065064840109,0.936127388820406,0.900086333867509,0.953852615755242,0.932074882245506,1,1,0.00023417519331459,-0.00405250657489975,"medium_var",50,18
0.878674303770505,0.803492415009465,0.915905840421791,0.884271211114772,0.817067984826513,0.92928465964071,0.932074882245506,0,0,0.0534005784750016,0.0478036711307346,"medium_var",50,18
0.909086106388069,0.874596530904447,0.934464146664323,0.917821283515818,0.876728946450507,0.943431545208559,0.932074882245506,1,1,0.0229887758574372,0.0142535987296877,"medium_var",50,18
0.922048809387637,0.879118981231181,0.945809167944823,0.925560364508032,0.88379557243811,0.955046631091278,0.932074882245506,1,1,0.0100260728578693,0.0065145177374738,"medium_var",50,18
0.92306078761217,0.886953526441557,0.948499700591523,0.928039226321181,0.882668953205736,0.954749476084592,0.932074882245506,1,1,0.00901409463333658,0.00403565592432531,"medium_var",50,18
0.911140204497849,0.861009699761609,0.932255528612022,0.916379213636188,0.881758703666896,0.944174899601396,0.932074882245506,1,1,0.0209346777476571,0.015695668609318,"medium_var",50,18
0.921171131468025,0.882469760877544,0.945531017130429,0.925294992303006,0.880747204073743,0.949192442432529,0.932074882245506,1,1,0.0109037507774807,0.00677988994250034,"medium_var",50,18
0.924459859376255,0.88448559344234,0.944147135644477,0.931001724660782,0.900429268896658,0.948130043337762,0.932074882245506,1,1,0.0076150228692512,0.00107315758472459,"medium_var",50,18
0.939002297293194,0.895256425872353,0.961894684135846,0.943326035356505,0.904841498293748,0.961911570164106,0.932074882245506,1,1,-0.00692741504768768,-0.0112511531109986,"medium_var",50,18
0.930224893392816,0.88262247476185,0.951126691035644,0.9351688891875,0.897305282976933,0.960754164413491,0.932074882245506,1,1,0.00184998885268983,-0.00309400694199391,"medium_var",50,18
0.932563996351892,0.894462233360476,0.95230374467937,0.937768769174113,0.897749138792416,0.956923314511675,0.932074882245506,1,1,-0.000489114106385524,-0.00569388692860695,"medium_var",50,18
0.921941355757956,0.873274662693633,0.949428170474515,0.928283160053157,0.868600403677334,0.95828437591296,0.932074882245506,1,1,0.0101335264875498,0.00379172219234936,"medium_var",50,18
0.925252196622582,0.88805298373718,0.948399825026286,0.929731719485322,0.89383563606443,0.952962690980284,0.932074882245506,1,1,0.00682268562292465,0.00234316276018431,"medium_var",50,18
0.921726877850544,0.883466987630955,0.942747952777901,0.925216670036356,0.89476518588528,0.947700118289945,0.932074882245506,1,1,0.0103480043949626,0.00685821220915006,"medium_var",50,18
0.925277231831473,0.887519955716706,0.945645097334088,0.927592414948844,0.890679717780962,0.949677751315889,0.932074882245506,1,1,0.0067976504140328,0.00448246729666202,"medium_var",50,18
0.936097979527472,0.88257668034059,0.95887827739651,0.939460882790455,0.891705677828067,0.962109241567626,0.932074882245506,1,1,-0.00402309728196615,-0.00738600054494865,"medium_var",50,18
0.919966701654086,0.87655895243648,0.945601800517669,0.924484709864165,0.887200267059167,0.947064896890038,0.932074882245506,1,1,0.0121081805914202,0.00759017238134163,"medium_var",50,18
0.938671601418915,0.898967197364391,0.958298231314093,0.942838995316527,0.905865938508473,0.95926549080421,0.932074882245506,1,1,-0.00659671917340865,-0.0107641130710213,"medium_var",50,18
0.928074597392423,0.882124274705247,0.947485617747099,0.932295443197159,0.905298552611746,0.951938978443772,0.932074882245506,1,1,0.0040002848530829,-0.000220560951652793,"medium_var",50,18
0.940896796878849,0.897219569663388,0.958771309281581,0.944600641747727,0.893797233960559,0.961628751559293,0.932074882245506,1,1,-0.0088219146333427,-0.0125257595022205,"medium_var",50,18
0.918940537445142,0.86297349229665,0.946161064570365,0.923685657872527,0.874510530023862,0.950576469903965,0.932074882245506,1,1,0.0131343448003641,0.00838922437297895,"medium_var",50,18
0.947731519332299,0.915864892756231,0.962958403251137,0.951652763441344,0.928022236304152,0.964970812782596,0.932074882245506,1,1,-0.0156566370867924,-0.0195778811958379,"medium_var",50,18
0.927572177061294,0.884255898975917,0.946087317644999,0.931163967512591,0.898306590075718,0.95187771049563,0.932074882245506,1,1,0.00450270518421203,0.000910914732915047,"medium_var",50,18
0.937697821422671,0.902607102595729,0.95833343983772,0.942027584669709,0.910849107514349,0.962501844365188,0.932074882245506,1,1,-0.00562293917716472,-0.00995270242420276,"medium_var",50,18
0.921736736081441,0.893091593320981,0.949959905163261,0.928563388361933,0.891777975843683,0.953086620343147,0.932074882245506,1,1,0.0103381461640651,0.00351149388357286,"medium_var",50,18
